time,text,location,userid,screenname
2019-04-04 13:23:23,b'@MohamedBinZayed Those strategic ties r nothing but rescue of #Zayed daughter with help of #Modi. #ZayedMedal to #NarendraModi is a kickback for his #Elections2019 campiagn.\nHis daughter secretly ran away using ocean &amp; was secretly captured by Indian guards 50km before Goa\nhttps://t.co/wOYArWrhxN',New Delhi,16841322,ankit_gupta
2019-04-04 13:22:51,b'This #outgoingsirji #modi will sell   #india to any #country including #terrorist #backers tlwho refused to help #india and let the hijacked #plane fly to #kandahar as long he gets a #lollipop #fake #award from any #tom #dick and #harry #Country https://t.co/gudKip1nXY',India,222867001,iaparty
2019-04-04 13:18:31,b'Presenting you the inspiring songs voiced by #SonuNigam &amp; #SukhwinderSingh from #Modi - #JourneyOfACommonManMan. \nMusic Directors - @salim_merchant @sulaiman\n\nDirector - @umeshkshukla  \n\nProducer - @BenchmarkPix_ \n\nListen to the album on @ErosNow\n\n#ErosNowOriginal \n#ashishasmodi https://t.co/7KutzQ4gR3',Mumbai,58436262,RushikRawal
2019-04-04 13:16:43,"b""#Sharad Pawar mocks #Modi. Says,he came 2 power by\nmistake. Pannu says,'Grand old man f Indian politics once\nnurtured dreams f PM f India. Maybe,he is giving vent 2 his\npent up feelings f shattered dreams.'""","Mumbai, India",732090809961435136,crazycartoonsin
2019-04-04 13:14:22,b'Is this #makeinusa or #makeinfrance #makeinuk #makeingermany #makeingermany? Because #makeinindia is a #phus .which #country is being #obliged to give #award to #outgoingsirji #modi? And which #fom #friendsofmodi get the #offset #contract? https://t.co/zPyKke9ud3',India,222867001,iaparty
2019-04-04 13:12:51,b'@BBCHindi see the number of RTs @Gen_VKSingh .. if you say good things people still appreciate you.. #Modi vitiated the peaceful atmosphere prevailing in the country.. Now you decide .. stay away from anti-nationals led by #Modi.  @gsurya',Mumbai,77486809,judets
2019-04-04 13:08:59,b'@Akhilesh038 @timesofindia Thank you for campaigning for @BJP4India &amp; @ShivSena ... looking forward to vote \xf0\x9f\x97\xb3 #Modi ... \n#PhirEkBaarModiSarkaar',India,783743610277756928,Girish__Bhole
2019-04-04 13:04:31,"b""Indira is lauded 4 liberating Bangladesh,why not #Modi 4\nBalakot op whch sent strong strategic message 2 PAK 'not 2\ntrifle wid India anymore,'says Pannu.""","Mumbai, India",732090809961435136,crazycartoonsin
2019-04-04 13:00:42,"b'""#Modi is the PM of India, but talks only about #Pakistan,"" says #KapilSibal\nhttps://t.co/rhphE6ogIE'",India,39240673,abpnewstv
2019-04-04 12:54:57,"b""If you are speaking with high volume then you are correct? I am not a part of any party... But Congress has creating Bhrast structure in India &amp; Modi is modified that. That's why you have a issues? #ModiAgain #Modi  @narendramodi https://t.co/YZIobgX0an""",Ahmedabad,218810628,arpit_7885
2019-04-04 12:51:45,"b'Agree, he is truly diseased. #Modi #ChowkidarChorHai. https://t.co/WawsQ3jHAe'",India,1643212230,dewy1tree
2019-04-04 12:39:21,"b""#Zayed medal is the highest award awarded to head of states, Kings and presidents. Crown prince of Abu Dhabi Mohammad bin Zayed has presented #ZayedMedal  to @narendramodi .. \n Muslim nation has presented it's highest award to #Modi\n\nAnother feather in the cap of #NamoAgain #Namo https://t.co/ROgCQQTj8i""",INDIA,75288626,omprakash678
2019-04-04 12:32:27,b'@MrsGandhi @narendramodi Priti Ji your president #trump was mocking #modi. Next time you go to your country tell your president not to mock feku ji \n\n#ChowkidarChorHai',India,958743637306855425,assadowaisi
2019-04-04 12:27:49,b'@BJP4Rajasthan @hanumanbeniwal You took a great decision @hanumanbeniwal that you are supporting @BJP4Rajasthan #India #Modi\n#ModiHainTohMumkinHain #NamoAgain',"Pune, India",2457851724,JatDinesh1892
2019-04-04 12:27:05,b'How system has been changed under #modi\n-gas subsidy  goes to direct accout\n-scholership goes directly into student account\n-Ration card linked with Aadhar so only benefitiaries get rations \n-pensions directly going to account\n-agricultural subsidy goes to farmer account',"Nashik, India",282437815,Amitguj281983
2019-04-04 12:23:01,"b'@jagpreet_nanda @vinaygar @kanhaiyakumar https://t.co/EhGpR8AeZJ\nThis is India today, thanks for voting for #Modi in 2014'","Bombay, India",75746259,nostradamuspeak
2019-04-04 12:21:49,b'@ANI \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 @MamataOfficial why not #Modi\n#ModiHaiToMumkinHai #IndiaWithNaMo #NamoAgain #NamumkinAbMumkinHai #NamoAgain2019',"Pune, India",2457851724,JatDinesh1892
2019-04-04 12:17:28,b'Writer of \xe2\x81\xa6@ErosNow\xe2\x81\xa9 Web Series #MODI \xe2\x81\xa6@mihirbhuta64\xe2\x81\xa9 n Author \xe2\x81\xa6@Kishormakwana84\xe2\x81\xa9 talk on FB regarding their experiences of Creating \xe2\x81\xa6@narendramodi\xe2\x81\xa9 biopic. https://t.co/yz5QKQkFK7',Mumbai.,366687234,MadhaviBhuta
2019-04-04 12:11:25,"b""Awards to #Modi: Saudi Arabia highest civilian award- King Abdulaziz Sash(2016), Afghanistan's highest civilian honour- Amir Amanullah Khan Award (2016), Grand Collar of Palestine (2018), UN's environment-Champions of the Earth (2018), Seoul Peace Prize (2018), Zayed Award #twtl""",pune india,75480197,asmeetshah
2019-04-04 12:10:44,"b""@jagpreet_nanda @vinaygar @kanhaiyakumar Don't wait till the #LokSabhaElections2019Results are out, you'll be too late and would've done this nation a disservice. Don't sit on the fence, use your wisdom, analyze the situation and vote #Modi out. Don't fall for the Dynasty trick by the Saffron forces.""","Bombay, India",75746259,nostradamuspeak
2019-04-04 12:09:31,b'Shamshergunj Mahila Mandal Gangaur program #Hyderabad\n\nRequested women gathered in large no to participate in the festival of democracy by voting in large numbers to make #Modi Ji PM once again #Vote4BJP\n\n@narendramodi @BJPMahilaMorcha @VijayaRahatkar @kishanreddybjp @drlaxmanbjp https://t.co/Ah5p443p73',Hyderabad,1844644968,BhagwatiBaldwa
2019-04-04 12:03:14,b'This pro-congress page was so busy trying to figure out how to give more seats to UPA than NDA that they forgot basic math and just put 534 instead of 543 \xf0\x9f\x98\x82\n\nBasic math nahi aata opinion to \xf0\x9f\x94\x94 ayega \xf0\x9f\x98\x82\xf0\x9f\x98\x82\n\n#DeshKeLiyeModi #RahulScamsterScam #LokSabhaElections2019 #JaiHind #modi https://t.co/T3YJTFmAhZ',"Mumbai, India",746002711636746241,werwolf_sk
2019-04-04 11:55:52,"b'#AntiMiddleClassCongress\nIn 2014 under UPA,\nIndia clubbed with Fragile-5; struck wi Policy Paralysis; mired in corruption; double digit inflation\nIn 2019 under #Modi #Modinomics https://t.co/h8ZDxbD19a'",Mumbai,15760605,pravingandhino1
2019-04-04 11:50:41,"b'@ncbn #Modi  hurt Telugu pride. Our leader has been humiliated and our dreams have been shattered. #Elections2019  is not far, Mr PM. #ModiIsAMistake   #VoteForCycle'","Vijayawada, India",1082589560029306880,kusumanjalikusu
2019-04-04 11:49:25,"b""@RealHistoriPix @vivekoberoi @GautamGambhir @sardesairajdeep @ShekharGupta This film will be turning point of \n@vivekoberoi\n's acting &amp; personal career forsure.\nHe is taking on #Pappu &amp; #Congress like he is doing it for yrs.\n#Pappu must be complaining we prepared for #Modi &amp; #AmitShah but #VivekOberoi came out of syllabus \xf0\x9f\xa4\xa3\xf0\x9f\x98\x82\n#MainBhiChowkidar #BJP""",India,1082875605396451328,Crick_eater
2019-04-04 11:47:25,b'Do You Remember? #ScoundrelPM #Modi started off with a major fraud in 2015-2016 #Freedom251SmartPhone\n#Freedom251 kaha hai?\n15 Lakh kaha hai?\n2 crore jobs kaha hai?\nSmart Cities kaha hai?\n#ModiJawabDo\n#ChowkidarChorHai\nhttps://t.co/7Vc5YBvO1a\n#SmartPhoneScam\n#RafaleScam',"Bombay, India",75746259,nostradamuspeak
2019-04-04 11:46:36,"b""@rose_k01 This film will be turning point of @vivekoberoi's acting &amp; personal career forsure.\nHe is taking on #Pappu &amp; #Congress like he is doing it for yrs.\n#Pappu must be complaining we prepared for #Modi &amp; #AmitShah but #VivekOberoi came out of syllabus \xf0\x9f\xa4\xa3\xf0\x9f\x98\x82\n#MainBhiChowkidar #BJP""",India,1082875605396451328,Crick_eater
2019-04-04 11:36:05,"b'WE DEMAND THAT THE #INDIAN GOVT TAKE ACTION AGAINST ANTI-#INDIA , ANTI-#HINDU #QUORA\xe2\x80\xa6\n\nhttps://t.co/X16EwRJGE5\n\n@narendramodi @PMOIndia @NIA_India @dir_ed @analysis_wing @vifindia @ianuragthakur @HRDMinistry @PrakashJavdekar @ncert @BBC @rajnathsingh @HMOIndia #Modi'",Bharat,1082141223987470336,InventionsVedic
2019-04-04 11:35:51,b'@lutherm2003 So tired of politics. There is no point of electing #Modi since #Nehru will not let him work. #2019LokSabhaElections',Pune,104791673,imnrkandharkar
2019-04-04 11:29:29,"b'Amit Shah speaking about freedom of press, is as bizarre as NaMo claiming he has given a press conference, or an unscripted interview.\nJust saying.\n\n#LokSabhaElections2019 \n#RahulGandhi \n#Modi'",India,1089898492489801729,AnannyaTayal
2019-04-04 11:28:40,b'This photo says lots of thing ! Its time to save #India from this #Congress party ! Lets come together and do  #CongressMuktBharat !\xf0\x9f\x99\x8f\xf0\x9f\x92\xaf\n\n#RahulGandhiWayanad #RahulGandhi \n\n#DeshKeLiyeModi #NaMoAgain2019 #ModiForPM2019 #IndiaSaysNaMoAgain #PhirEkBaarModiSarkar #Modi #NarendraModi https://t.co/7a85HdzMm1',"Mumbai, India",447964259,iamTapanPandya
2019-04-04 11:25:12,"b'#PM #MODI #LEFT HIS #WIFE #WITHOUT SAYING #TALAQ #EVEN #ONCE, SAYS #AJIT #SINGH https://t.co/XfUeSJxXKW'",India,1570112724,EtemaadDailyNew
2019-04-04 11:18:14,"b'Priyanka Chaturvedi lambasts #Modi, terms #Congress manifesto \xe2\x80\x98best\xe2\x80\x99\nRead: https://t.co/yPoXzKxNRa  #Elections2019 #OdishaElections2019 https://t.co/oXYLGJ7K9Q'",Odisha,2189892361,odishasuntimes
2019-04-04 11:17:53,b'So now the @RBI is also under the #Modi control https://t.co/6LP53MYmuw',Kolkata,420223370,VikramAgarwal6
2019-04-04 11:12:25,b'ET:View: Expect #Modi to repeat 2014 victory https://t.co/wrLm4FOhgI\nSent from Economic Times Mobile App.(Download Now):\nhttps://t.co/Y49JLjKmqd\n\n#ModiOnceMore \n#BJPWinning',India,380875646,SudipKumar26
2019-04-04 11:09:49,"b'@Nidhi lets b frank nidhi.. U know winning election is not easy. All this adds to #Modi popularity, and social media is helping him. Keep this alive and elections will be over by then.:)'",Ahmedabad,253040572,adpranav
2019-04-04 11:07:49,"b""PM #modi on #UAE's decision to award him with #ZayedMedal https://t.co/shbEyd5nPy""",भारत (India),3153108966,RaviMishra2029
2019-04-04 11:07:04,"b""#PM #Modi Awarded Zayed Medal, #UAE's Top Civilian Honour - NDTV https://t.co/VmvFhmzVzS""","Vishakhapatnam, India",2874893118,esskayem08
2019-04-04 11:05:14,"b""@inquestioner @narendramodi @BJP4India Manifesto2019:\n1 We will make Lying a National Pastime\n2 Nationwide competition will be held every year to felicitate the Second Best Liar after #Modi\n3 Desert your wife, and you'll be honored with a #Padmashree\n4 We will encourage Snooping -A sport for all Indian Men""","Bombay, India",75746259,nostradamuspeak
2019-04-04 11:03:01,b'@JhaSanjay @IndianExpress Garmi me takla bahut garam hota hai \xf0\x9f\xa4\xa3\xf0\x9f\xa5\xb5 don\xe2\x80\x99t blame #Modi for it uncle ! #RahulGandhi #RahulGandhiWayanad #Congress \n\n#DeshKeLiyeModi #ModiForPM2019 #IndiaSaysNaMoAgain \xf0\x9f\x92\xaf\xf0\x9f\x92\xab',"Mumbai, India",447964259,iamTapanPandya
2019-04-04 10:58:22,b'Choice ??\n#bjp #india #narendramodi #modi #congress #rahulgandhi #politics #indian #amitshah #rss #namo #hindu #delhi #rajasthan #bharat #yogiadityanath #instagram #gujarat #election #love #hindustan #indianarmy #hinduism #mumbai #follow #bollywood #news #yogi #indiafirst #bhfyp https://t.co/1Np7xjYPk7',"Pune, India",1097538004455874560,publicmediasol
2019-04-04 10:58:09,b'#Modi Ka Khazana ...Tasty Desi Masala Tadka \xf0\x9f\x98\x82 . \n\nElection Commission of India has tough challenge on hand in run up to #LokSabhaElections2019 https://t.co/7jfDtgogPw',India,84823082,kumarmanish9
2019-04-04 10:56:03,"b'#Modi TV, Modi app, Modi rallies: How brand Modi plays in the #election https://t.co/kurKMGcgtk via @economictimes'","Mumbai, India",143816884,PashokMT
2019-04-04 10:53:42,b'#UAE honours PM Narendra #Modi with #ZayedMedal \n https://t.co/LGnVcePwQh\nDownload the TOI app now:\nhttps://t.co/shzz5KIYT7',India,460129767,trinitiesinfo
2019-04-04 10:53:37,b'@vinodkapri How #modi used ur channel as platform and made false facts statement have you guys checked or asked question to him ??? If not then you all are same #*u*k_off',India,258035043,kkamaljeetsingh
2019-04-04 10:53:11,"b'West Bengal and #Modi :\n&gt;In 2014 Loksabha, BJP got votes in West Bengal: 86 lakhs\n\n&gt;Modi has given cylinders in Bengal under Ujjwala: 81 lakhs\n\nMoral: Its better to vote for cylinders than Biryani \xf0\x9f\x98\x8b\n\n#ModiInBengal'",India,837510788,SonuSinghINDIA
2019-04-04 10:49:56,b'How @ImranKhanPTI will overcome by the fear of #Modi ?Leading #Pakistan Media accepting that @narendramodi led @BJP4India is massively winning the coming #LokSabhaElections2019 in #India (@etribune source)\n#ModiHaiToMumkinHai @rose_k01 @RenukaJain6 #\xe0\xa4\xae\xe0\xa5\x8b\xe0\xa4\xa6\xe0\xa5\x80 \nhttps://t.co/KgKCDnQO0k https://t.co/biXKs7iIaX',India,1908750470,AnchliaAnil
2019-04-04 10:49:24,b'@NotThatAiyar and you beg Pakis for support to defeat #ModiJi \n#LokSabhaElections2019\n#ModiHaiToMumkinHai \n#modi again',,165729850,mssamant
2019-04-04 10:37:04,b'@sureshtory @sardesairajdeep @DailyO_ rahul is 1st time at #Wayanad.  #Modi one from gujarat his home state and one from safe seat Varanasi.  Rahul pne from regular amethi and other from wayanad a comgress seat.',Mumbai,77486809,judets
2019-04-04 10:26:36,"b'@ncbn #Modi  hurt Telugu pride. Our leader has been humiliated and our dreams have been shattered. #Elections2019  is not far, Mr PM. #ModiIsAMistake   #VoteForCycle'","Vijayawada, India",1091351718728585217,initiatorTD
2019-04-04 10:25:48,b'@ncbn #AndhraPradesh  will answer #Modi  when he comes to ask us for votes in 2019. #Shameful    #ModiFails  #VoteForCycle',"Vijayawada, India",1091351718728585217,initiatorTD
2019-04-04 10:22:05,b'This is awesome... #internationalrelations #modi https://t.co/psMQAwMhFI',"Mumbai, India",50573869,shrutidharp
2019-04-04 10:15:45,"b'#Modi cheated country with Beti Bachao, Beti Padhao : #GhulamNabiAzad\n\nhttps://t.co/u6qMJNth8z'","Hyderabad, India",2783890952,TV1Telugu
2019-04-04 10:15:02,"b'@tufailelif BTW, here is another feather in the cap of #Modi\nhttps://t.co/k1wg4Kxyat\n\nShould i send you some burnol...online'",Mumbai,85314592,ViShNu_SiNgH74
2019-04-04 10:13:39,b'#BJP leaders motivated after #Modi public meeting success in Hyderabad \n\nhttps://t.co/jeu73VGqLv',"Hyderabad, India",2783890952,TV1Telugu
2019-04-04 10:10:12,b'#Modi Fan From Russia\xf0\x9f\x91\x8d\xf0\x9f\x91\x8c\n#NamoAgain2019 https://t.co/7mW9znSB1B',"Rajasthan, India",1101040276649455617,Dinesh_555
2019-04-04 10:07:09,b'@KhiladiVikas25 @TROLLJOHNHATER1 @boxofficeindia @TheJohnAbraham @Roymouni @bindasbhidu Definitely.  Growth. Hogi. And I think. Modi biopic kuch jaydaa. Fark nhi padata.       Agar screen baat Kar #Raw. 2000-2300.  And.  #modi. 700-1000. Screen. Milati',"Gujarat, India",1046091528035356673,tankmanish17
2019-04-04 10:01:23,b'@vivekoberoi how much have you paid to #jihadiDidi for marketing your movie on #modi Ji???  This is unique marketing strategy you have tried.. #ModiOnceMore https://t.co/VOvqTsrguK',"Pune, India",1874489532,hanchatemahesh
2019-04-04 10:00:46,"b'#UAE confers prestigious #ZayedMedal on #Modi. Can you imagine anyone from #Mahagathbandhan getting it? \n#HDKumaraswamy #Kejriwal, #ChandrababuNaidu , #MamataBanerjee #HDDeveGowda , #AkhileshYadav, #SharadPawar #OmarAbdullah #FarooqAbdullah  \n#RahulGandhi \nhttps://t.co/r7WTbKh1r3'",India,9592232,xngelo
2019-04-04 09:53:31,"b'I wish you win this election not only for INDIA but for corruption free INDIA , for development of India, for strong decisions which benefits infia #NamoAgain2019 #NamoAgain #modi #uae #ZayedMedal \nHas my congratulatory message reached you Sir?'",Indore,1091180088387764224,Yashank06
2019-04-04 09:50:58,b'@romanaisarkhan @abpnewshindi @abpnewstv Then in 2014 #Modi g also fought for two seats.what was that .This is the problem of #BJp he will not talk on government job.',"Patna, India",2653381689,ShaanGautam
2019-04-04 09:45:25,"b""#ThursdayThoughts\nCongratulations to PM @NarendraModi Ji on being conferred with the Zayed Medal, UAE\xe2\x80\x99s Highest Civilian Honour.\nThis Honour reflects the Success of PM Modi Ji's International Outreach &amp; Country's growing Global stature.\nJai Hind.\n\xf0\x9f\x87\xae\xf0\x9f\x87\xb3\nProud to be a #Modi #BHAKT !!""","Mumbai, India",1098107527680720896,joshi_pratiik
2019-04-04 09:44:09,"b""@rose_k01 @narendramodi Looking at the crowd at #Siliguri #WestBengal &amp; their enthusiasm.\n\nIt's definitely a #Modi Tsunami we are going to witness in upcoming #LokSabhaElections2019 #ModiInBengal\n#ModiFor2019""","Hyderabad, India",769290246965997569,LadduYadav6
2019-04-04 09:43:37,"b""Looking at the crowd at #Siliguri #WestBengal &amp; their enthusiasm.\n\nIt's definitely a #Modi Tsunami we are going to witness in upcoming #LokSabhaElections2019 #ModiInBengal\n#ModiFor2019 https://t.co/keSdMyvLQJ""","Hyderabad, India",769290246965997569,LadduYadav6
2019-04-04 09:39:48,"b'West Bengal CM @MamataOfficial Banerjee on PM #Modi: Why will people watch your film? If people want to watch films they will watch films on Gandhiji, Ambedkar ji, why Modi? What contribution he has made to India? | ANI'",India,389485282,Afternoon_Voice
2019-04-04 09:39:47,b'@priyankagandhi Behen don\xe2\x80\x99t worry will vote #Modi and wont let your Pappu brother let down !! #RahulGandhiWayanad #RahulGandhi #India #Congress #BJP #IndiaWithNaMo #DeshKeLiyeModi #NamoAgain \xf0\x9f\x92\xab\xf0\x9f\x87\xae\xf0\x9f\x87\xb3',"Mumbai, India",447964259,iamTapanPandya
2019-04-04 09:38:56,b'This is what actually congress is planning to do....\xf0\x9f\x98\xa1\xf0\x9f\x98\xa1\xf0\x9f\x98\xa1\n\n#CongressManifesto \n#Election2019 \n#Modi https://t.co/vYUL5Bl4CL',Ranchi,1096050456927719425,Nishant28376449
2019-04-04 09:29:24,"b'The channel, also called \xe2\x80\x98Content TV\xe2\x80\x99, carries the picture of Prime Minister Narendra Modi as its logo. \n\nIt shows speeches of the PM and interviews of BJP leaders.\n\nFollow @unfound_news\n\n@ThePrintIndia #Modi #NamoTV #Elections #India #UnFound #News #Congress #ThursdayThoughts'",India,905733929193226240,UnFound_news
2019-04-04 09:26:50,b'Who were complaining about @PMOIndia #Modi tours? Did you see this small sample of #Diplomacy &amp; #Foreign #Trade #results - #TeamModi contribution to India-UAE ties. #ZayedMedal https://t.co/rLM8mPYHTe',India,88427365,enterindia
2019-04-04 09:24:34,"b""They are terming the army as Modi Sena! They say CRPF will do what they want\xe2\x80\xa6why? They are impartial institution\xe2\x80\xa6#Modi cannot misuse them: @MamataOfficial at election rally in #Coochbehar's #Mathabhanga""","Kolkata, India",102704469,iindrojit
2019-04-04 09:22:05,"b""Every kid in India is embarking on a bright future,but ever wondered Y our NationalKid RahulGandhi keeps failing again and again?\n\nA group of kids volunteer to fix it!\n\nIntroducing the 'Teach RaGa Abhiyan':#RBIPolicy #SamPitroda #MuslimLeague #Amethi #Modi https://t.co/ZRj8PQ7ejQ""",India,809062461269803009,jasminkbera
2019-04-04 09:12:42,b'@JhaSanjay @alamgirizvi too much publicity after 5 years of rule means gross underperformance.. #chowkidarChorHai #rafalescam #antiNationalModi #Modi',Mumbai,77486809,judets
2019-04-04 09:11:15,b'@SushmaSwaraj all brought.. setting.. #chowkidarChorHai #rafalescam #antiNationalModi #Modi',Mumbai,77486809,judets
2019-04-04 09:06:45,"b'Portraying Modi as India is an insult, says Mayawati - Window To News \n#modi #bsp #bjp #mayawati #bspsupremo #loksabhapolls #politicalnews #windowtonews\nhttps://t.co/rG8xcvipcz'","Bhopal, India",783546511682592768,WindowtonewsWTN
2019-04-04 09:03:00,b'According to #modi #india and #peoples of india were like this before he became #PM.\n#LokSabhaElections2019 \n#LokSabhaElections \n#Loksabha2019 \n#LokSabha \n#LokSabhaElection2019 https://t.co/jCyD3e2tki',"Nagpur, India",238099048,swap18plus
2019-04-04 08:56:05,b'PM #Modi conferred with #UAE\xe2\x80\x99s highest civilian #honour https://t.co/LaMiGOGDcX #narendramodi #unitedarabemirates #abudhabi',India,18159588,Oneindia
2019-04-04 08:55:29,b'PM Modi is \xe2\x80\x98King of liars\xe2\x80\x99 Says Assadudin Owaisi \n#dkoding #Modi #AssadudinOwaisi #politics #india \nhttps://t.co/4r9hKwrz2H',India,871308968420704258,kaistha_deepak
2019-04-04 08:54:16,"b""@PMOIndia @narendramodi  awarded #Zayed Medal, by the #Crown Prince of Abu Dhabi\n\nIt's the #highest civil #award\n\n\xf0\x9f\x87\xae\xf0\x9f\x87\xb3 #Modi #Respect \n\nhttps://t.co/0XGd5DtKas""","Mumbai, India",747243103510110208,imdevesh4u
2019-04-04 08:52:29,"b'PM Modi attacks Congress, says its  manifesto energizes rebellion \n#dkoding #india #politics #congress #BJP #Modi\nhttps://t.co/IzZycAwBhn'",India,871308968420704258,kaistha_deepak
2019-04-04 08:47:09,b'Govt school Principle cleans toilet..\n\n#aadarshgramyojna #modi #govt #madhyapradesh #hoshangabad  #villages #memberofparliament #adoptvillage #sangakheda\n#news #groundreporting #groundjournalism #journalism... https://t.co/wlMEMvaQ85',india,288114530,AAP_ka_Harshit
2019-04-04 08:44:58,"b'Nation wants to know from @narendramodi \n- Why AFSPA was withdrawn from Manipur in 2015\n- Why AFSPA was withdrawn from Meghalaya in 2018\n- Why AFSPA was withdrawn from 3 districts of Arunachal 2 days ago.\nSo #Modi ,stop doing your drama on #AFSPA .'",India,941134694,drshamamohd
2019-04-04 08:41:49,b'@hanumanbeniwal @BJP4Rajasthan @RLPINDIAorg @BJP4India @narendramodi Good job done. Keep it up and be with @narendramodi to grow with pace and with #India \n\n#Rajasthan #Rajasthani #rajasthanmission25 #DeshKeLiyeModi #LokSabhaElections2019 #IndiaElects #MainBhiChowkidar #MaiKamalKhilaneAyaHu #PhirEkBaarModiSarkaar #ChowkidarPhirSe #NamoAgain #Modi',Ahmedabad,150993901,gmjecks
2019-04-04 08:39:09,"b'I pray nd work for #Modi ji win nd wait for an invitation, when he become PM again~ #ModiFaith\n\nI toss a baby up in the air and he laughs as he knows his father will catch him~Trust.\n\nEvery night we set an alarm not knowing whether we\xe2\x80\x99ll wake up ~ hope.\n#ThursdayThoughts https://t.co/YlaceUz8iP'",India,427354250,sunilkapoor8
2019-04-04 08:29:14,"b""@akhileshsharma1 It's violation of poll code of conduct. #EC will issue notice to #Modi ji #why prior #approval of poll watch body is not taken?""",,1866490034,IVijayboi
2019-04-04 08:28:11,"b'Stay tuned, guys! See you at 5PM.\xf0\x9f\x98\x87\xf0\x9f\x99\x82\n\n#ErosNow #Modi #JourneyOfACommonMan #ErosNowOriginal https://t.co/74e8S3gV63'",India,477875139,ErosNow
2019-04-04 08:15:55,"b""@NaMo_Ganesh @HarishK04131926 @HIMESH_SS @mattarhegde @YashpalBJP @BJP4UttarKannad @DheerajGbc @Harvansh_Batra @VictoryForNamo @narendramodi177 @LillyMaryPinto @narendramodi @sukanyaiyer2 @meenakshisharan @prema66437147 @Meenu_71 @RamsaBJYM @bakoriya_kirti_ @sanghavideepa @Babble524 @OnlineRajan__ @samar97189157 @PatelOnTop @AjayPandey__ @DebashishHiTs @ankitasood13 @hindustanse @MahiHerambha @hindu_blood @vibhor_anand @SmithaDutt @lakshmianand96 @vanitajain21 @Reema_bjp @Narendramodi_PM @Narendrap86 @iSameerKaushik @TigerNaMo @aarohi923 @draksbond @jadonpriyanka @ShefVaidya @NazlinShaikh @kumarnandaj @AmitShah @Kummanam @iNarendraModiG @mangalpady Dear @sampitroda, #Congress is chanting the Mantra #GaribiHatao since 1971. Why it couldn't achieve it in 40 years? This is just the Repetition of 3 Generations Old Slogan. #Modi ji's #DBT is 1000 times Better, Effective &amp; Comfortable to #BPL &amp; #MiddleClass #ModiFor2019 @Gravim71 https://t.co/DrPY3bdFox""",India,1668171912,ProfSRK
2019-04-04 08:10:10,b'Under #Modi direction IT raids on TDP leaders - TDP #BuddhaVenkanna\nFor More : https://t.co/933nA8pCix\nhttps://t.co/UEXvrriRMe',"Hyderabad, Telangana, India",145535271,TV9Telugu
2019-04-04 08:01:13,b'SC agrees to hear plea challenging release of Modi biopic  https://t.co/6zUBNWrSmL\n#Modi #SC #Bollywood #IPL2019 #IPL #Mashaallah #Quran #ProphetMuhammad #DCvSH #RealMadrid #SayNoToPolythene #ThursdayThoughts #MrLocal #MadrasHighCourt',India,1090232484531453952,themirror01
2019-04-04 08:00:10,"b'@NaMo_Ganesh @HarishK04131926 @HIMESH_SS @mattarhegde @YashpalBJP @BJP4UttarKannad @DheerajGbc @Harvansh_Batra @VictoryForNamo @narendramodi177 @LillyMaryPinto @narendramodi @sukanyaiyer2 @meenakshisharan @prema66437147 @Meenu_71 @RamsaBJYM @bakoriya_kirti_ @sanghavideepa @Babble524 @OnlineRajan__ @samar97189157 @PatelOnTop @AjayPandey__ @DebashishHiTs @ankitasood13 @hindustanse @MahiHerambha @hindu_blood @vibhor_anand @SmithaDutt @lakshmianand96 @vanitajain21 @Reema_bjp @Narendramodi_PM @Narendrap86 @iSameerKaushik @TigerNaMo @aarohi923 @draksbond @jadonpriyanka @Jaggesh2 @ShefVaidya @NazlinShaikh @kumarnandaj @rajeshpadmar @AmitShah @Kummanam @iNarendraModiG @mangalpady #Modi Mantra has sparked #TMCMuktBengal Abhiyan in #WestBengal. I can hear this in South India. Sri Krishna said in Bhagavadgeeta, Sambhavami YugeYuge. #NaMo is doing it for the Benifits of Nation. I am Proud to be #Chowkidar. #ModiInBengal #Kolkata #ModiFor2019 #MainBhiChowkidar https://t.co/I1bo0FYw8G'",India,1668171912,ProfSRK
2019-04-04 07:58:00,b'2 folks whom #Modi has given full-time job is #Dhruvrathee and #Prashantbhushan \n\n#Achedin https://t.co/CiXpSzGcM1',Mumbai/J&k/India,300081964,uttamkaul
2019-04-04 07:49:50,"b""@UmamKhanam @MehreenAlam_ @khanumarfa @GabbbarSingh @narendramodi @Shehla_Rashid Cc to @myogiadityanath . You will attain justice in fraction of second. Because #BJP believe in delivering justice irrespective of your religion. And when it's done ,\nAnd say with me #PhirEkBaarModiSarkaar \nBecause #ModiHaiToMumkinHai .\nAnd so vote for #Modi .""",India,70054622,vikashvicks
2019-04-04 07:44:15,b'Left strategy is to #defeat #RahulGandhi from #Wayanad &amp; nominate him to #rajyasaba from Ldf ticket to continue fight with #modi in national level',India,67579366,mrknowable
2019-04-04 07:40:05,"b""It's human tendency to fall for #showoff but mind has a power to see the truth behind.\nSo don't fall for showoffs of #modi gov. Choose wisely. so that you won't regret it later.\n#Elections2019.\n#loksabhaelections2019 \n#LokSabhaElections \n#LokSabhaElection2019.""","Nagpur, India",238099048,swap18plus
